,area,convex_area,bbox_area,major_axis_length,minor_axis_length,perimeter,equivalent_diameter,mean_intensity,solidity,eccentricity,ratio_length,perimeter_ratio_major,perimeter_ratio_minor,area_ratio_convex,area_ratio_bbox,peri_over_dia,Finding
6,7900,38637,55266,546.0477539,117.6577894,1462.697618,100.2925341,137.1148101,0.204467221,0.976510105,4.640982606,2.678699084,12.43179586,0.204467221,0.142945029,14.58431209,Covid-19
7,6024,26990,45120,454.2500437,121.7873573,1206.400108,87.57850774,134.6346282,0.223193775,0.9633893,3.729862064,2.655806255,9.905791,0.223193775,0.133510638,13.77507038,Covid-19
8,2782,4076,5206,147.2204392,28.29382262,497.2213921,59.51598452,130.9554277,0.682531894,0.981358365,5.203271441,3.377393756,17.57349648,0.682531894,0.534383404,8.35441766,Covid-19
1,2391,4750,7480,113.9881739,65.92930711,529.5523446,55.17531832,135.4504391,0.503368421,0.815762332,1.728945425,4.645677937,8.032123615,0.503368421,0.319652406,9.597630983,Covid-19
1,124437,194650,247324,519.0900354,488.5583288,5559.6189,398.0428485,171.2275288,0.639285898,0.337899345,1.062493473,10.71031713,11.37964204,0.639285898,0.503133541,13.96738799,Covid-19
2,537,955,1624,45.28410101,22.08833572,205.373629,26.14822433,134.6424581,0.562303665,0.872970826,2.050136397,4.535225928,9.297831742,0.562303665,0.330665025,7.854209389,Covid-19
3,114,141,340,24.23169097,6.851745837,63.42640687,12.04779267,133.9912281,0.808510638,0.959190778,3.536571779,2.617498175,9.256970176,0.808510638,0.335294118,5.2645666,Covid-19
4,232,729,1440,54.14433615,17.33496894,135.9177849,17.18695943,131.112069,0.31824417,0.947362748,3.123416969,2.510286293,7.840670806,0.31824417,0.161111111,7.908192573,Covid-19
6,439,707,900,35.55558146,19.92061192,172.3380951,23.64216911,129.6560364,0.620933522,0.828312206,1.784863919,4.847005394,8.651245042,0.620933522,0.487777778,7.289436698,Covid-19
8,153,333,836,52.14562287,8.043124263,98.42640687,13.95727948,133.3660131,0.459459459,0.988032863,6.483254661,1.887529604,12.2373351,0.459459459,0.183014354,7.051976501,Covid-19
9,2056,4086,4920,88.45808766,60.3384915,742.8488091,51.16425025,132.7947471,0.503181596,0.731245938,1.466030812,8.397748909,12.31135865,0.503181596,0.417886179,14.51890344,Covid-19
11,401,777,1230,86.04610226,9.375940595,196.4741341,22.59577521,131.5586035,0.516087516,0.99404568,9.177330145,2.283358908,20.95513854,0.516087516,0.32601626,8.69517121,Covid-19
1,173,202,252,20.88016768,10.93921527,59.52691193,14.84151075,141.0982659,0.856435644,0.851776967,1.908744563,2.850882849,5.441607139,0.856435644,0.686507937,4.010839122,Covid-19
2,102,189,260,21.44349122,9.780433739,70.04163056,11.39607097,229.4509804,0.53968254,0.889927159,2.192488779,3.266335217,7.161403311,0.53968254,0.392307692,6.146120952,Covid-19
1,190,200,209,21.62401364,11.70484834,54.72792206,15.55363345,214.4631579,0.95,0.840836391,1.847440737,2.530886401,4.675662639,0.95,0.909090909,3.51865834,Covid-19
2,102,178,266,21.80798802,9.075841843,69.87005769,11.39607097,131.6470588,0.573033708,0.909286585,2.402861177,3.203874545,7.698465762,0.573033708,0.383458647,6.131065511,Covid-19
3,82911,120903,149927,494.0457218,265.874704,2704.215475,324.908547,190.2882247,0.685764621,0.842843915,1.858190021,5.473613788,10.17101452,0.685764621,0.553009131,8.323005043,Covid-19
4,101,110,156,14.12972605,9.327988277,39.45584412,11.34007028,132.2772277,0.918181818,0.751118267,1.514766703,2.792399795,4.229834231,0.918181818,0.647435897,3.479329769,Covid-19
1,317,525,836,36.81561982,14.83764265,122.7401154,20.0902199,133.6340694,0.603809524,0.915188641,2.481231062,3.333914136,8.272211312,0.603809524,0.379186603,6.109446087,Covid-19
2,12709,38371,68228,412.514542,109.6552497,2039.818505,127.2069235,141.0280903,0.331213677,0.964022256,3.761922416,4.944840236,18.60210533,0.331213677,0.186272498,16.0354362,Covid-19
3,1345,3052,4872,81.16781462,42.27029735,412.019336,41.38245024,142.1055762,0.440694626,0.853693006,1.920209218,5.076141792,9.747254261,0.440694626,0.276067323,9.956378456,Covid-19
4,5221,15876,38280,404.3596185,30.34100137,1137.069155,81.53271529,140.7877801,0.328861174,0.997180924,13.32716787,2.812024503,37.4763226,0.328861174,0.13638976,13.94617058,Covid-19
5,223,307,462,41.95168107,7.3619443,98.2903679,16.85029431,132.1345291,0.726384365,0.984481877,5.6984513,2.342942295,13.35114256,0.726384365,0.482683983,5.833154369,Covid-19
1,11780,16284,31820,220.4734268,77.1941688,889.7970773,122.4694323,156.0248727,0.723409482,0.936701443,2.856089135,4.035847269,11.52673953,0.723409482,0.370207417,7.26546258,Covid-19
2,180,306,522,28.08573401,12.90980829,113.1837662,15.13879513,135.4611111,0.588235294,0.888096453,2.175534554,4.02993798,8.767269324,0.588235294,0.344827586,7.476405169,Covid-19
2,11274,30267,61054,321.668974,95.00599594,1608.042856,119.8102776,144.0489622,0.372484885,0.955388101,3.385775506,4.999061104,16.92569864,0.372484885,0.184656206,13.42157691,Covid-19
3,6958,11102,16640,224.165468,48.9398913,961.2884553,94.12332735,142.7243461,0.626733922,0.975877149,4.580424313,4.288298568,19.64222702,0.626733922,0.418149038,10.21307345,Covid-19
6,655,1429,2408,56.57413284,24.30060941,250.0721138,28.87857167,136.4030534,0.458362491,0.903049881,2.32809523,4.420255359,10.29077541,0.458362491,0.272009967,8.659434984,Covid-19
7,7972,25039,35422,452.3361717,63.09318057,1436.213383,100.7485268,141.2104867,0.318383322,0.990224474,7.16933538,3.175101777,22.76336951,0.318383322,0.225057874,14.25542813,Covid-19
9,970,1281,1680,49.06555523,28.84157243,214.4091629,35.14316944,134.4546392,0.757220921,0.808993854,1.701209439,4.369850946,7.434031674,0.757220921,0.577380952,6.101019525,Covid-19
10,860,1270,1785,52.4592851,25.51094484,232.3797257,33.0905728,134.9732558,0.677165354,0.873791973,2.056344264,4.429715831,9.109020741,0.677165354,0.481792717,7.022535604,Covid-19
11,863,1166,2021,57.18339853,23.46850253,188.273124,33.14823867,136.202781,0.740137221,0.911902179,2.436601928,3.292443765,8.022374827,0.740137221,0.427016329,5.679732363,Covid-19
14,1616,2651,3588,82.16058128,40.97799325,347.3685784,45.36028113,133.6386139,0.60958129,0.866743065,2.004992797,4.227922599,8.476954357,0.60958129,0.45039019,7.65798998,Covid-19
15,114,147,210,14.63237598,11.06732829,51.87005769,12.04779267,130.4473684,0.775510204,0.654156835,1.322123606,3.544882783,4.686773207,0.775510204,0.542857143,4.305357764,Covid-19
16,3519,5313,7296,89.57499711,64.59893631,521.156421,66.93676089,132.3915885,0.662337662,0.692756557,1.386632694,5.818101455,8.067569696,0.662337662,0.482319079,7.78580281,Covid-19
17,150,240,320,19.30549092,13.3944424,82.31980515,13.81976598,132.12,0.625,0.720153119,1.441306054,4.264061738,6.145817999,0.625,0.46875,5.956671428,Covid-19
18,217,355,435,33.27494865,12.93231535,101.5685425,16.62206309,134.40553,0.611267606,0.921385383,2.57300783,3.052402682,7.853855999,0.611267606,0.498850575,6.110465468,Covid-19
19,108,151,272,20.92956986,8.284284784,57.9411255,11.72646029,132.1018519,0.715231788,0.918329301,2.526418442,2.768385872,6.994101122,0.715231788,0.397058824,4.941058434,Covid-19
20,239,352,551,29.19624863,13.44990376,89.84062043,17.44431859,130.7364017,0.678977273,0.887570284,2.170740338,3.0771289,6.679647829,0.678977273,0.433756806,5.150136416,Covid-19
21,166,216,320,19.27273358,12.90901774,66.11269837,14.53814859,132.560241,0.768518519,0.742534965,1.492966698,3.430374736,5.121435241,0.768518519,0.51875,4.547532168,Covid-19
22,2097,4467,6384,463.3560883,8.626007627,894.901587,51.67188138,143.0376729,0.469442579,0.9998267,53.71616956,1.931347423,103.7445856,0.469442579,0.328477444,17.31892788,Covid-19
5,102365,123978,179712,488.1269606,316.2880283,3204.183079,361.01962,161.7748449,0.825670684,0.761672129,1.543298882,6.564241146,10.13058602,0.825670684,0.569605814,8.875371038,Covid-19
6,267,318,432,23.75465868,15.22181588,84.49747468,18.43786751,132.5805243,0.839622642,0.767713814,1.560566681,3.557090667,5.551077175,0.839622642,0.618055556,4.582822532,Covid-19
7,166,253,320,43.24523647,6.049648934,94.66904756,14.53814859,132.4759036,0.656126482,0.990166813,7.148387773,2.189120821,15.64868451,0.656126482,0.51875,6.511767779,Covid-19
8,367,415,594,27.76508884,17.44898977,83.39087297,21.6166351,134.5340599,0.884337349,0.777849411,1.59121469,3.003443405,4.779123267,0.884337349,0.617845118,3.857717568,Covid-19
9,459,508,722,36.59336796,16.62182252,98.04772721,24.17471719,135.5620915,0.903543307,0.890884215,2.20152561,2.679385164,5.898735057,0.903543307,0.635734072,4.055796246,Covid-19
4,157,204,406,31.25058678,7.060678198,70.35533906,14.13855044,212.7324841,0.769607843,0.974141809,4.426003552,2.251328576,9.964388276,0.769607843,0.386699507,4.976135238,Covid-19
5,115,193,300,17.84101122,13.64674571,63.6629509,12.10051849,132.9217391,0.595854922,0.644138645,1.307345473,3.568348796,4.665064644,0.595854922,0.383333333,5.261175459,Covid-19
1,375,960,1917,72.22499269,16.07045365,243.6812409,21.85096861,133.6853333,0.390625,0.974931449,4.494272177,3.373918526,15.16330816,0.390625,0.195618153,11.15196517,Covid-19
2,130699,216780,230400,544.5349671,443.0222216,5001.743612,407.9352096,160.9931446,0.602910785,0.581454373,1.229136916,9.18534881,11.29005131,0.602910785,0.567269965,12.26112259,Covid-19
3,767,1127,2002,59.03704044,19.24969908,185.7106781,31.25019569,134.9178618,0.680567879,0.945348599,3.066907187,3.145663752,9.647458767,0.680567879,0.383116883,5.942704486,Covid-19
1,13922,49335,63180,453.2032796,105.4720672,1891.541377,133.1391788,140.0334722,0.282193169,0.972542406,4.296903357,4.173715112,17.93405047,0.282193169,0.220354543,14.20724833,Covid-19
2,116,142,273,21.20321919,8.054522897,52.76955262,12.15301556,133.25,0.816901408,0.925038797,2.632461222,2.488751927,6.55154294,0.816901408,0.424908425,4.342095372,Covid-19
3,15063,47117,55272,448.0580656,110.1670294,2012.891665,138.4875708,141.6249751,0.319693529,0.969301119,4.06707949,4.492479479,18.27127115,0.319693529,0.272524967,14.53481821,Covid-19
4,474,729,1161,44.51658133,19.81185496,164.645707,24.56655336,134.2890295,0.650205761,0.895508508,2.246966849,3.698525404,8.310463975,0.650205761,0.408268734,6.702027123,Covid-19
5,101,151,272,18.55977784,9.277797929,57.6629509,11.34007028,130.2376238,0.668874172,0.86609044,2.000450752,3.106877216,6.215154862,0.668874172,0.371323529,5.08488479,Covid-19
6,195,349,552,21.79550028,21.29620676,114.1898628,15.75695755,131.9897436,0.558739255,0.212817812,1.023445186,5.23914851,5.36198132,0.558739255,0.35326087,7.246948688,Covid-19
7,700,1288,1590,56.0928187,23.23227031,254.2853173,29.85410661,132.7928571,0.543478261,0.910197049,2.414435523,4.533295405,10.94534946,0.543478261,0.440251572,8.517599291,Covid-19
9,2429,5324,6048,614.6128706,7.517125549,1131.867099,55.61203875,144.1103335,0.456235913,0.999925203,81.76168757,1.841593551,150.5717966,0.456235913,0.40162037,20.35291503,Covid-19
1,130,162,210,21.21851898,9.45868702,53.21320344,12.86550197,133.9076923,0.802469136,0.895145003,2.243283759,2.507866053,5.625855187,0.802469136,0.619047619,4.136115604,Covid-19
2,146846,218815,222208,618.6322141,452.721815,4613.518216,432.4004327,181.9796453,0.671096588,0.681507714,1.366473171,7.457610694,10.19062493,0.671096588,0.660849294,10.66955041,Covid-19
3,181,260,420,27.75091896,11.44850505,70.52691193,15.1807891,140.2872928,0.696153846,0.910937187,2.423977528,2.541426179,6.160359946,0.696153846,0.430952381,4.645800128,Covid-19
1,199,268,450,24.74910234,12.0579814,75.35533906,15.917747,134.3316583,0.742537313,0.87328549,2.052507921,3.044770595,6.249415766,0.742537313,0.442222222,4.734045533,Covid-19
3,23234,32924,37914,403.3937089,83.47578957,1978.524133,171.9954871,143.2524748,0.705685822,0.978354949,4.832463532,4.904697543,23.70177201,0.705685822,0.612807934,11.50334911,Covid-19
5,20187,60000,75762,422.1097274,165.3955604,1986.595201,160.3211985,146.6608709,0.33645,0.920037327,2.552122477,4.706347833,12.01117609,0.33645,0.266452839,12.3913445,Covid-19
6,103,138,286,28.7753615,5.039879184,61.28427125,11.45179781,136.7087379,0.746376812,0.984542535,5.709533988,2.129748092,12.15986912,0.746376812,0.36013986,5.35149784,Covid-19
7,8670,18546,51876,400.9716623,42.20336575,1104.396103,105.066583,145.2900807,0.46748625,0.994445504,9.50094039,2.754299635,26.16843665,0.46748625,0.167129308,10.51139261,Covid-19
8,579,1266,3016,62.40352489,23.50524548,227.5157646,27.15153212,142.5872193,0.457345972,0.926349402,2.654876544,3.645880021,9.679361349,0.457345972,0.191976127,8.379481631,Covid-19
9,648,1169,2499,57.83495847,25.08333751,220.1015511,28.72384419,141.4274691,0.554319932,0.901054699,2.305712246,3.805683568,8.774811208,0.554319932,0.259303721,7.662677378,Covid-19
10,1821,2587,4316,77.152742,35.74018698,352.1970055,48.15152345,138.9417902,0.703904136,0.886233205,2.158711202,4.564931801,9.854369415,0.703904136,0.421918443,7.31434813,Covid-19
11,2465,3841,5350,109.6044735,39.31519959,380.6883835,56.02263362,136.4060852,0.641759958,0.933452634,2.787839682,3.473292387,9.682982345,0.641759958,0.460747664,6.795260396,Covid-19
12,985,1728,2864,181.2610393,10.2025121,404.6579003,35.41385254,139.2720812,0.570023148,0.99841467,17.76631457,2.23245934,39.6625749,0.570023148,0.343924581,11.42654276,Covid-19
13,2418,3943,5024,344.2377369,11.7758509,776.3635278,55.48597317,138.9884202,0.613238651,0.999414719,29.2325149,2.255312084,65.9284441,0.613238651,0.481289809,13.99206833,Covid-19
1,153,210,252,19.78796918,11.45491318,67.76955262,13.95727948,145.7712418,0.728571429,0.815410823,1.727465662,3.424785636,5.916199585,0.728571429,0.607142857,4.85549872,Covid-19
2,139,190,255,19.49154265,11.61237804,67.31980515,13.30339418,135.5899281,0.731578947,0.803158837,1.678514305,3.453795647,5.797245399,0.731578947,0.545098039,5.060348077,Covid-19
1,155,295,416,53.00020078,6.795725175,112.3553391,14.04820734,133,0.525423729,0.991745653,7.799050052,2.119904027,16.53323761,0.525423729,0.372596154,7.997841742,Covid-19
1,323,398,616,42.83735333,10.72170186,110.3259018,20.27945692,134.6965944,0.811557789,0.96817127,3.995387475,2.575460275,10.28996173,0.811557789,0.524350649,5.440278911,Covid-19
2,673,1071,1548,159.7711287,7.112042857,365.9594155,29.27268716,141.0267459,0.628384687,0.999008763,22.46487147,2.290522815,51.45630065,0.628384687,0.434754522,12.50173629,Covid-19
1,114,140,272,18.69437508,8.798776216,51.87005769,12.04779267,139.3947368,0.814285714,0.882312333,2.124656273,2.77463448,5.895144553,0.814285714,0.419117647,4.305357764,Covid-19
4,188,354,810,40.96640298,10.63840858,114.7401154,15.47155566,134.1489362,0.531073446,0.965693062,3.850801807,2.800834514,10.78545861,0.531073446,0.232098765,7.416197694,Covid-19
5,106,199,345,27.10140352,10.47311944,75.28427125,11.61737456,133.8490566,0.532663317,0.922313728,2.587710727,2.777873522,7.188333111,0.532663317,0.307246377,6.480317118,Covid-19
6,109,146,198,19.00374615,8.306981174,51.627417,11.78062436,136.9266055,0.746575342,0.899401566,2.287683787,2.716696834,6.214943301,0.746575342,0.550505051,4.382400746,Covid-19
10,668,1007,1702,48.95035946,21.91855532,207.273124,29.16374489,135.739521,0.663356504,0.894148232,2.233284026,4.23435346,9.456513941,0.663356504,0.392479436,7.107219075,Covid-19
11,276,301,384,31.70572033,12.40229945,76.627417,18.74604263,149.5615942,0.916943522,0.920318804,2.556438866,2.416832553,6.178484669,0.916943522,0.71875,4.087658313,Covid-19
1,1086,1534,3640,91.17727868,18.87591716,251.8650071,37.18518718,139.0165746,0.707953064,0.97833579,4.830349587,2.762365917,13.34319307,0.707953064,0.298351648,6.773261779,Covid-19
2,11944,49768,86112,417.088937,143.1771949,2161.771824,123.3189893,147.2055425,0.23999357,0.939234073,2.913096162,5.182999673,15.09857646,0.23999357,0.138703084,17.52991844,Covid-19
3,10708,39238,51171,552.9668594,93.15284874,2198.178895,116.7640743,144.0205454,0.272898721,0.985708475,5.936123982,3.975245275,23.59754881,0.272898721,0.209259151,18.82581529,Covid-19
4,119,141,154,78.70878878,1.911190193,117.4142136,12.30916349,139.8235294,0.843971631,0.999705154,41.18312718,1.491754801,61.4351277,0.843971631,0.772727273,9.538764649,Covid-19
5,2937,3712,5292,77.15992414,52.64586524,372.2680733,61.15148848,135.2100783,0.791217672,0.731076547,1.465640726,4.824629851,7.071173997,0.791217672,0.554988662,6.087637155,Covid-19
7,4412,6153,9144,125.5344634,59.40558757,625.3046533,74.95020261,135.4129646,0.717048594,0.880943562,2.113176025,4.981139333,10.52602422,0.717048594,0.482502187,8.342934795,Covid-19
8,389,551,798,38.68217704,15.13657124,146.5035713,22.25511588,130.3496144,0.705989111,0.920260587,2.555544213,3.787366238,9.67878187,0.705989111,0.487468672,6.58291658,Covid-19
7,300,1576,1722,284.9470615,4.667108884,286.8284271,19.54410048,244.7233333,0.19035533,0.999865857,61.05429905,1.006602509,61.45741062,0.19035533,0.174216028,14.6759595,Covid-19
1,112,201,323,19.33737143,13.59639601,58.24873734,11.94164264,133.1785714,0.55721393,0.711076149,1.422242439,3.012236568,4.284130683,0.55721393,0.346749226,4.877782654,Covid-19
2,124,173,286,21.00155777,10.28643484,58.04163056,12.56509863,135.5403226,0.716763006,0.871838252,2.04167509,2.76368216,5.642541023,0.716763006,0.433566434,4.619273774,Covid-19
3,844,1578,2430,294.6713306,5.231216099,503.137085,32.78130833,147.6078199,0.534854246,0.999842408,56.3294127,1.70745177,96.17975543,0.534854246,0.347325103,15.34829177,Covid-19
4,14674,45590,54144,493.7935838,93.92364235,2060.666268,136.6876625,144.5579256,0.321868831,0.981743754,5.257393895,4.173132936,21.93980362,0.321868831,0.271018026,15.07572981,Covid-19
5,340,480,686,94.58344027,5.915222042,193.9116882,20.80628379,144.9147059,0.708333333,0.998042476,15.98983767,2.050165311,32.78181053,0.708333333,0.495626822,9.319861739,Covid-19
6,14053,58982,76560,528.2162357,166.5062818,2125.441918,133.7641033,145.4694371,0.23825913,0.949017393,3.172350197,4.023810277,12.76493532,0.23825913,0.183555381,15.88947906,Covid-19
7,607,1018,1505,38.10763602,27.62623052,175.8883476,27.80029503,134.3163097,0.596267191,0.688798737,1.379400494,4.61556701,6.366715412,0.596267191,0.403322259,6.326851836,Covid-19
8,203,244,320,38.38345896,7.309195544,84.07716447,16.07692842,145.1576355,0.831967213,0.981701618,5.251393089,2.190453042,11.50292997,0.831967213,0.634375,5.229678347,Covid-19
9,101,145,238,17.04743996,9.983862337,52.21320344,11.34007028,131.3564356,0.696551724,0.810562815,1.707499501,3.062817851,5.229759954,0.696551724,0.424369748,4.604310391,Covid-19
11,157,222,270,18.10632275,13.04995033,67.59797975,14.13855044,131.2611465,0.707207207,0.693205533,1.387462963,3.733390853,5.179941534,0.707207207,0.581481481,4.781111051,Covid-19
1,140252,171654,174592,606.1635361,340.6943683,3052.872329,422.5806345,200.3001526,0.81706223,0.827103086,1.779200341,5.036383991,8.960736112,0.81706223,0.803312867,7.22435455,Covid-19
2,209,277,414,22.89317594,13.50126385,82.76955262,16.31278838,133.7368421,0.754512635,0.807585445,1.695632068,3.615468331,6.130504042,0.754512635,0.504830918,5.073905863,Covid-19
3,125,204,270,18.99992029,12.56984665,70.39087297,12.61566261,133.488,0.612745098,0.749880192,1.5115475,3.70479833,5.599978655,0.612745098,0.462962963,5.579641367,Covid-19
1,414,588,924,35.64062423,17.10973778,122.8467171,22.95911957,135.8285024,0.704081633,0.877234125,2.083060809,3.446817213,7.179929853,0.704081633,0.448051948,5.35067195,Covid-19
3,164,198,437,26.43400228,8.880941734,63.76955262,14.45030399,143.6463415,0.828282828,0.941873902,2.976486399,2.412406262,7.180494426,0.828282828,0.375286041,4.413024991,Covid-19
1,106,108,120,12.78265334,10.55255204,35.3137085,11.61737456,188.1320755,0.981481481,0.56434814,1.211332888,2.762627411,3.34646144,0.981481481,0.883333333,3.039732283,Covid-19
1,629,773,1204,41.62193394,20.33842303,132.3319985,28.29960554,141.7790143,0.813712807,0.872481717,2.046468101,3.1793813,6.506502411,0.813712807,0.522425249,4.676107527,Covid-19
2,556,1136,1632,76.74782668,17.41860548,238.8233765,26.60678836,136.1618705,0.48943662,0.973904327,4.406083299,3.111793347,13.7108207,0.48943662,0.340686275,8.976031727,Covid-19
4,492,901,1504,45.82044366,24.02737379,195.1665222,25.02866069,140.3739837,0.546059933,0.851483694,1.907010066,4.259376528,8.122673913,0.546059933,0.32712766,7.797721366,Covid-19
5,351,599,880,40.02820802,17.39800957,139.2964646,21.14017692,137.1595442,0.585976628,0.900602481,2.300734913,3.479957546,8.006459821,0.585976628,0.398863636,6.589181589,Covid-19
6,354,557,812,32.88660405,18.99878833,135.8172798,21.23032734,138.5960452,0.635547576,0.816244928,1.730984286,4.129866363,7.148733775,0.635547576,0.435960591,6.39732387,Covid-19
1,133038,229934,253440,622.7680727,463.6900344,5785.634052,411.5692439,163.6375697,0.578592118,0.667552253,1.34306978,9.290190531,12.47737416,0.578592118,0.524928977,14.05749856,Covid-19
2,188,281,440,40.86213856,7.949505693,94.07716447,15.47155566,135.0744681,0.669039146,0.980893687,5.140211246,2.302306433,11.83434142,0.669039146,0.427272727,6.080653204,Covid-19
3,239,414,850,41.61719397,11.70103681,119.8467171,17.44431859,132.7364017,0.577294686,0.959661282,3.556709943,2.879740455,10.24240151,0.577294686,0.281176471,6.870243538,Covid-19
4,224,303,448,27.42883752,11.94653833,81.35533906,16.88803298,132.7276786,0.739273927,0.900166159,2.295965305,2.966051296,6.809950868,0.739273927,0.5,4.81733658,Covid-19
1,7241,23473,61200,442.5616069,58.08392669,1275.508801,96.01837086,145.2389173,0.308482086,0.991349985,7.619347247,2.882104506,21.95975503,0.308482086,0.118316993,13.28400795,Covid-19
2,13991,36414,66738,434.132663,81.31556836,1607.007322,133.4687022,148.106497,0.384220355,0.982301652,5.338862801,3.701650346,19.76260333,0.384220355,0.209640684,12.04033077,Covid-19
3,409,785,1075,231.1466707,3.310432326,317.2193001,22.82005639,142.6381418,0.521019108,0.999897438,69.8237112,1.372372352,95.82413076,0.521019108,0.380465116,13.90089904,Covid-19
4,122,208,288,77.93020611,2.429746749,111.4852814,12.46335526,137.4508197,0.586538462,0.999513832,32.07338631,1.430578552,45.88349853,0.586538462,0.423611111,8.945045616,Covid-19
5,388,854,1976,47.57403272,20.32806621,164.1959595,22.22649193,141.2912371,0.454332553,0.904113058,2.340312759,3.451377781,8.077303459,0.454332553,0.196356275,7.387398787,Covid-19
6,107,109,112,62.04036037,1.992708899,106.2071068,11.67204486,143.7570093,0.981651376,0.999484034,31.13367959,1.711903447,53.29785341,0.981651376,0.955357143,9.099271638,Covid-19
7,3391,5368,9523,116.482712,53.48503982,591.0264787,65.70810678,136.7602477,0.631706408,0.888349869,2.177855946,5.073941605,11.05031389,0.631706408,0.356085267,8.994726947,Covid-19
8,3348,4891,8547,116.5688485,42.83808342,612.9970414,65.29016768,135.6860812,0.684522593,0.930026804,2.721149948,5.258669443,14.30962808,0.684522593,0.391716392,9.388810952,Covid-19
9,400,500,686,47.04149379,11.40844258,127.118795,22.56758334,136.87,0.8,0.970146728,4.123393131,2.702269524,11.14251959,0.8,0.583090379,5.632804944,Covid-19
1,226,629,1056,41.28057963,24.2233237,134.4264069,16.96325845,143.2876106,0.359300477,0.80973402,1.704166618,3.25640793,5.549461689,0.359300477,0.214015152,7.924562801,Covid-19
2,30329,40971,65268,424.6584387,112.4020523,1914.43878,196.5097508,147.4654951,0.740255303,0.964334065,3.778031005,4.508184944,17.0320625,0.740255303,0.464684072,9.74220756,Covid-19
3,171,438,672,42.88459702,13.98643669,104.1482323,14.75547228,143.9766082,0.390410959,0.945321044,3.066156018,2.428569685,7.446373554,0.390410959,0.254464286,7.058278469,Covid-19
4,28962,44916,78120,380.1426297,126.8696695,1845.675324,192.0301114,146.3228023,0.644803633,0.942664356,2.996323953,4.855217961,14.54780587,0.644803633,0.370737327,9.611384954,Covid-19
5,124,132,154,13.96986268,11.52082954,40.97056275,12.56509863,134.75,0.939393939,0.565582559,1.212574375,2.932782068,3.556216383,0.939393939,0.805194805,3.26066384,Covid-19
6,318,445,1120,73.69162814,6.112393556,154.5269119,20.12188299,136.9842767,0.714606742,0.99655408,12.05610003,2.096939854,25.28091664,0.714606742,0.283928571,7.679545298,Covid-19
1,205,315,448,35.07316537,14.00487364,82.82842712,16.15593101,224.702439,0.650793651,0.916818355,2.504354288,2.36158973,5.914257367,0.650793651,0.457589286,5.126812382,Covid-19
3,119,182,336,24.19810101,8.620478622,59.35533906,12.30916349,137.7983193,0.653846154,0.934392172,2.807048434,2.452892441,6.885387884,0.653846154,0.354166667,4.822044902,Covid-19
2,119,154,231,33.25426833,5.250034308,69.42031022,12.30916349,134.8487395,0.772727273,0.987459025,6.334104957,2.087560897,13.22282982,0.772727273,0.515151515,5.639726069,Covid-19
3,815,1282,2035,45.45591875,32.64655738,204.3025612,32.21319961,136.5337423,0.635725429,0.695834088,1.392364843,4.494520556,6.25801241,0.635725429,0.4004914,6.342200207,Covid-19
4,276,406,567,25.41802512,20.17592839,106.7045815,18.74604263,136.1086957,0.679802956,0.608225098,1.259819356,4.19798867,5.288707384,0.679802956,0.486772487,5.692112387,Covid-19
6,147,213,308,21.2381611,11.12742102,69.35533906,13.68087033,132.8027211,0.690140845,0.851758102,1.908632832,3.265600008,6.232831392,0.690140845,0.477272727,5.0695122,Covid-19
7,1568,2382,6510,197.065722,12.85086442,464.3624817,44.6815354,134.0618622,0.658270361,0.997871494,15.33482227,2.356383835,36.13472732,0.658270361,0.240860215,10.39271541,Covid-19
8,1532,4776,7975,154.1391395,33.08307329,408.0721138,44.16563124,135.3870757,0.320770519,0.976695159,4.659154188,2.647426963,12.33477042,0.320770519,0.192100313,9.239585225,Covid-19
9,161,244,377,30.68750801,9.832159399,70.79898987,14.31752656,133.5776398,0.659836066,0.947283647,3.121136138,2.307094791,7.200756924,0.659836066,0.427055703,4.944917657,Covid-19
10,464,556,765,48.80572082,14.06242647,127.8050865,24.30603112,134.9051724,0.834532374,0.957591092,3.470647185,2.618649707,9.088409233,0.834532374,0.606535948,5.258163536,Covid-19
1,175,272,416,26.23933823,10.35679501,76.11269837,14.9270533,132.8057143,0.643382353,0.918807952,2.533538435,2.900709527,7.349059075,0.643382353,0.420673077,5.098976792,Covid-19
1,119,144,204,16.94794597,9.948952717,47.627417,12.30916349,134.9831933,0.826388889,0.809565179,1.703490453,2.810217655,4.787178948,0.826388889,0.583333333,3.869265124,Covid-19
1,127,192,312,20.57669998,12.44209107,60.97056275,12.71618741,135.992126,0.661458333,0.796476924,1.65379757,2.963087512,4.900346926,0.661458333,0.407051282,4.794720367,Covid-19
2,462,763,960,36.28403296,23.41557711,133.9116882,24.25359086,147.461039,0.605504587,0.763894553,1.54956817,3.690650606,5.718914705,0.605504587,0.48125,5.521313896,Covid-19
3,104,187,234,21.23775867,11.28001205,67.31980515,11.50725478,133.9326923,0.556149733,0.847290304,1.882778013,3.169816844,5.968061458,0.556149733,0.444444444,5.850205494,Covid-19
4,326,677,1085,40.20194128,22.16174625,163.0893578,20.3734163,135.9877301,0.481536189,0.834333118,1.814024076,4.056753296,7.359048151,0.481536189,0.300460829,8.005007869,Covid-19
5,561,1099,1824,48.50210849,23.23698191,227.9594155,26.72615544,135.6363636,0.510464058,0.877764583,2.087280899,4.699989805,9.810198945,0.510464058,0.307565789,8.529450335,Covid-19
